"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"ae2deef0-6ccb-4bd1-bb11-78154757e33d","Municipality","NABINAGAR PAURASAVA","নবীনগর পৌরসভা","35",false,"division=2&district=8&upazila=53&municipality=35","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c62ea1eb-5ef5-4165-b189-f95623a0fe41","Municipality","CHANDPUR PAURASAVA","চাঁদপুর পৌরসভা","36",false,"division=2&district=9&upazila=56&municipality=36","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b679a78-d3a6-4616-8e16-afc01eed7002","Municipality","FARIDGANJ PAURASHAVA","ফরিদগঞ্জ পৌরসভা","37",false,"division=2&district=9&upazila=57&municipality=37","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce44d217-1acb-4e67-83ee-ef5d1466c73c","Municipality","SENGARCHAR PAURASAVA","ছেংগারচর পৌরসভা","41",false,"division=2&district=9&upazila=57&municipality=41","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93f19deb-2362-4be5-ac72-0584512e8e5c","Municipality","HAJIGANJ PAURASAVA","হাজীগঞ্জ পৌরসভা","38",false,"division=2&district=9&upazila=59&municipality=38","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fd559a9-1802-4d3c-851e-8c047c5d320d","Municipality","KACHUA PAURASAVA","কচুয়া পৌরসভা","39",false,"division=2&district=9&upazila=60&municipality=39","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0057478a-fc65-4872-bfbb-3978b2c52efe","Municipality","MATLAB PAURASAVA","মতলব পৌরসভা","40",false,"division=2&district=9&upazila=61&municipality=40","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6097be4-af54-49e5-a336-8c2775caa72a","Municipality","SHAHRASTI PAURASAVA","শাহরাস্তি পৌরসভা","42",false,"division=2&district=9&upazila=63&municipality=42","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f31042e0-2429-47b8-939a-4b4c8b4e8900","Municipality","BANSHKHALI PAURASHAVA","বাঁশখালী পৌরসভা","43",false,"division=2&district=10&upazila=65&municipality=43","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b9ba55c-9b3f-4d40-88b2-c544b13a4cb9","Municipality","CHANDANAISH PAURASHAVA","চান্দনাইশ পৌরসভা","44",false,"division=2&district=10&upazila=67&municipality=44","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77e73b5f-1127-4754-8177-1b7d0cc3c59a","Municipality","FATIKCHHARI PAURASHAVA","ফটিকছড়ি পৌরসভা","45",false,"division=2&district=10&upazila=68&municipality=45","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0675df2a-daee-4f68-83f0-4e55fb92a8a3","Municipality","MIRSHARAI PAURASHAVA","মিরশ্বরাই পৌরসভা","47",false,"division=2&district=10&upazila=71&municipality=47","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880279f4-5e54-44c4-afb0-6720fa73a454","Municipality","PATIYA PAURASHAVA","পটিয়া পৌরসভা","48",false,"division=2&district=10&upazila=72&municipality=48","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ba0bc55-b36a-4d08-b288-071df20dbab1","Municipality","RANGUNIA PAURASHAVA","রাঙ্গুনীয়া পৌরসভা","49",false,"division=2&district=10&upazila=73&municipality=49","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0dc990e9-5e59-485f-b3d9-4e7ed240671b","Municipality","RAOZAN PAURASHAVA","রাউজান পৌরসভা","50",false,"division=2&district=10&upazila=74&municipality=50","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282c67ac-1f6f-4b70-90a5-ceecfa581409","Municipality","SANDWIP PAURASHAVA","সন্দ্বীপ পৌরসভা","51",false,"division=2&district=10&upazila=75&municipality=51","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffa15b10-4afc-4d42-9f8e-8ccccd7e12a9","Municipality","SATKANIA PAURASHAVA","সাতকানীয়া পৌরসভা","52",false,"division=2&district=10&upazila=76&municipality=52","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee432ffd-259c-4469-bf88-c237124fe1b2","Municipality","SITAKUNDA PAURASHAVA","সীতাকুন্ড পৌরসভা","53",false,"division=2&district=10&upazila=77&municipality=53","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
