"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"563eab52-398c-40cd-815e-303508b66d25","Upazila","CHUADANGA SADAR","চুয়াডাঙ্গা সদর ","280",false,"division=4&district=36&upazila=280","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8b12ab1-b846-4136-9626-3a7b002a22df","Upazila","DAMURHUDA","দামুড়হুদা ","281",false,"division=4&district=36&upazila=281","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db67bc3b-69d6-4324-bdb1-192b859a32cd","Upazila","JIBAN NAGAR","জীবননগর ","282",false,"division=4&district=36&upazila=282","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2fb164b1-40c9-4c92-9db8-a75a4ad575b4","Upazila","ABHAYNAGAR","অভয়নগর ","283",false,"division=4&district=37&upazila=283","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44fa4873-33fa-4083-bec9-387292630b35","Upazila","BAGHER PARA","বাঘারপাড়া ","284",false,"division=4&district=37&upazila=284","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270ba41c-46e2-4c19-a52b-082b743dd5eb","Upazila","CHAUGACHHA","চৌগাছা","285",false,"division=4&district=37&upazila=285","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486a3a5c-6db3-4563-a2c1-e682892a74af","Upazila","JHIKARGACHHA","ঝিকরগাছা ","286",false,"division=4&district=37&upazila=286","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5b2c45e-c485-46ed-b034-9c74f10151d5","Upazila","KESHABPUR","কেশবপুর ","287",false,"division=4&district=37&upazila=287","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ceba081-06fa-420a-b955-8383f10521c4","Upazila","JESSORE SADAR","যশোর সদর ","288",false,"division=4&district=37&upazila=288","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494fc619-e552-42c1-8413-0506f0ba15a3","Upazila","MANIRAMPUR","মণিরামপুর","289",false,"division=4&district=37&upazila=289","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d88e01d-64b2-436c-969d-1801ecfd6719","Upazila","SHARSHA","শার্শা ","290",false,"division=4&district=37&upazila=290","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d1d5ff4-655e-4bdd-b6f1-b9d73105ca1c","Upazila","HARINAKUNDA","হরিণাকুন্ডু ","291",false,"division=4&district=38&upazila=291","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7ed4520-f070-4a9b-8629-2836c917d6da","Upazila","JHENAIDAH SADAR","ঝিনাইদহ সদর","292",false,"division=4&district=38&upazila=292","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66e00717-9501-496d-9374-721897b51739","Upazila","KALIGANJ","কালীগঞ্জ ","293",false,"division=4&district=38&upazila=293","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a12f9e08-90da-4310-93d3-679ef353d0f8","Upazila","KOTCHANDPUR","কোটচাঁদপুর ","294",false,"division=4&district=38&upazila=294","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e504e46-dc4b-4e23-81a3-481d4534102e","Upazila","MAHESHPUR","মহেশপুর ","295",false,"division=4&district=38&upazila=295","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285d2fea-1df9-4e1a-b345-d8ad0046cba6","Upazila","SHAILKUPA","শৈলকুপা ","296",false,"division=4&district=38&upazila=296","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fedb3d4-8c26-453b-b7f1-3e757bcb076c","Upazila","BATIAGHATA","বটিয়াঘাটা ","297",false,"division=4&district=39&upazila=297","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12c99d51-2549-47be-9bb9-176c84b33502","Upazila","DACOPE","দাকোপ ","298",false,"division=4&district=39&upazila=298","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e38ab5a-52bf-4515-b67f-d13aacafe8ee","Upazila","DUMURIA","ডুমুরিয়া ","299",false,"division=4&district=39&upazila=299","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6541171-f362-4b96-a96d-9baa7b7d7562","Upazila","KOYRA","কয়রা ","300",false,"division=4&district=39&upazila=300","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
