"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"afa619a6-5d32-4829-9cce-fa208e48d595","Union","CHAMPAPUR","চাঁপাপুর","2",false,"division=5&district=45&upazila=329&union=2","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704ab7ba-46c8-4d51-af4e-fbc9f9eef6be","Union","CHHATIANGRAM","ছাতিয়ানগ্রাম","3",false,"division=5&district=45&upazila=329&union=3","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a656c3e-f3eb-4a5d-8c62-372bddab0414","Union","KUNDAGRAM","কুন্দগ্রাম","4",false,"division=5&district=45&upazila=329&union=4","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42320815-30cf-4b43-ab58-f65ad4517c77","Union","NASRATPUR","নশরৎপুর","5",false,"division=5&district=45&upazila=329&union=5","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722f8128-5944-4897-bc44-861f0a5f0ba7","Union","SHANTAHAR","সান্তাহার","6",false,"division=5&district=45&upazila=329&union=6","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c6e5f4c-5d32-48f8-86fa-0b123ce22b1d","Union","ERULIA","এরুলিয়া","7",false,"division=5&district=45&upazila=330&union=7","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e7719356-3274-441d-a94c-f8af44b6fca0","Union","FAPORE","ফাঁপোর","8",false,"division=5&district=45&upazila=330&union=8","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0fbd56d-1afc-4c37-bddd-0b43b05fc1b4","Union","GOKUL","গোকুল","9",false,"division=5&district=45&upazila=330&union=9","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967a472a-1c4e-42f5-b28d-495bf1f7e629","Union","LAHIRI PARA","লাহিড়ীপাড়া","10",false,"division=5&district=45&upazila=330&union=10","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2743b9a9-537a-4e5a-8185-477d1d0ff471","Union","NAMUJA","নামুজা","11",false,"division=5&district=45&upazila=330&union=11","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ab7ca83-60b3-4ef7-a661-e5bf0d88284e","Union","NISHINDARA","নিশিন্দারা","12",false,"division=5&district=45&upazila=330&union=12","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fab86e0-834b-4344-ad5d-3e571549cd28","Union","NOONGOLA","নুনগোলা","13",false,"division=5&district=45&upazila=330&union=13","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d859beb-f118-4127-9b2b-c3b636e1ba01","Union","RAJAPUR","রাজাপুর","14",false,"division=5&district=45&upazila=330&union=14","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6bb9000b-802b-4d74-9200-881e33c4f665","Union","SHABGRAM","সাবগ্রাম","15",false,"division=5&district=45&upazila=330&union=15","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e4d14ec-6dc5-4aa9-ae4d-a7c48df0f5cd","Union","SHAKHARIA","শাখারিয়া","16",false,"division=5&district=45&upazila=330&union=16","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1daf41a6-c731-4bac-8b1f-181be53d6d7f","Union","SEKHERKOLA","শেখেরকোলা","17",false,"division=5&district=45&upazila=330&union=17","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
