id,label,code
74023bba-58f1-45fd-ac0d-98503977b723,"Chondrolysis, Forearm",M9433
c41ac578-656b-4c9d-9d9e-012f7380a42b,"Chondrolysis, Hand",M9434
45843552-186c-43df-baed-0be215c924ac,"Chondrolysis, Pelvic region and thigh",M9435
4c2e17fd-f2fd-4fe8-bb8e-fcdc7a9e1f5a,"Chondrolysis, Lower leg",M9436
61495081-54e3-41d2-9ce7-c33edf05c621,"Chondrolysis, Ankle and foot",M9437
0407f714-7952-43e0-a3b6-50439311a724,"Chondrolysis, Other",M9438
0bb1e1a9-314e-4de3-bc5d-f36f56cd07dc,"Chondrolysis, Site unspecified",M9439
37ddf915-f02b-421a-bc46-87348ddfb4ef,Other specified disorders of cartilage,M948
fdade59e-b7de-499a-894d-6ba33a82b258,"Other specified disorders of cartilage, Multiple sites",M9480
a8106865-f4b9-4f66-a817-320defb30a52,"Other specified disorders of cartilage, Shoulder region",M9481
da9a53c0-285b-4986-9026-b810c6889129,"Other specified disorders of cartilage, Upper arm",M9482
6da1083b-bbe1-4ee3-9182-031309a09374,"Other specified disorders of cartilage, Forearm",M9483
58c5e0a0-d08f-449b-bebd-bad8e66e3b7c,"Other specified disorders of cartilage, Hand",M9484
f63d56cc-2349-467c-9a9e-38a2080de52a,"Other specified disorders of cartilage, Pelvic region and thigh",M9485
f6d1b5a3-8e69-4513-81cf-798ea96a2587,"Other specified disorders of cartilage, Lower leg",M9486
9e4fbaf1-ec64-4fa8-be8e-869b9aea1457,"Other specified disorders of cartilage, Ankle and foot",M9487
b26fe5f3-7fc1-43db-afea-9bec6d2f7f2c,"Other specified disorders of cartilage, Other",M9488
ba60cb49-591f-452d-94d1-9d2b61d7a7e0,"Other specified disorders of cartilage, Site unspecified",M9489
16aa80ea-84e0-4fe7-8cb9-62e073899c88,"Disorder of cartilage, unspecified",M949
65d22048-01aa-40d2-be5c-ae25647a0d5e,"Disorder of cartilage, unspecified, Multiple sites",M9490
6f10bc5b-0466-48d3-a1f9-0b908477bf9a,"Disorder of cartilage, unspecified, Shoulder region",M9491
8a3f3803-3bca-4427-b2ae-bd199d492793,"Disorder of cartilage, unspecified, Upper arm",M9492
e250822c-6410-4f91-9740-e9f87636aebc,"Disorder of cartilage, unspecified, Forearm",M9493
8fb75949-02b2-4f3f-b4f1-401a53a6fcf1,"Disorder of cartilage, unspecified, Hand",M9494
ac00c262-bbdc-468c-8fbf-8d0914321ae1,"Disorder of cartilage, unspecified, Pelvic region and thigh",M9495
70bf99b0-d8ba-49fe-8d9f-622d31e108a4,"Disorder of cartilage, unspecified, Lower leg",M9496
1b0c321e-2d78-49ec-b8bf-070af2844bbd,"Disorder of cartilage, unspecified, Ankle and foot",M9497
748e3a7c-db74-4f73-8b43-13b1bdd9c252,"Disorder of cartilage, unspecified, Other",M9498
e83f199b-8c89-4400-a011-5fdc92a55dd8,"Disorder of cartilage, unspecified, Site unspecified",M9499
762551c3-ebf5-41a6-8147-5b6c4474540d,Other acquired deformities of musculoskeletal system and connective tissue,M95
b1323e60-d05e-46be-baae-ffce4d070924,Acquired deformity of nose,M950
ae6941c2-5f18-481a-9645-e4f7fe79bc6f,Cauliflower ear,M951
5ed820cf-b3f6-471a-ae40-9fe04473e447,Other acquired deformity of head,M952
29fd9c64-085f-4251-836d-0d965c489392,Acquired deformity of neck,M953
f39444de-1297-4793-a96a-2db9ea640886,Acquired deformity of chest and rib,M954
f4f6e087-c1a2-462e-9b71-b4fd56174898,Acquired deformity of pelvis,M955
494515c6-9d18-4b01-85dd-f9fa01636f10,Other specified acquired deformities of musculoskeletal system,M958
7eb993b6-1303-4efa-aa7b-9b73c9420621,"Acquired deformity of musculoskeletal system, unspecified",M959
f8b48ecf-1280-4d49-b9e8-2093fe7acc53,"Postprocedural musculoskeletal disorders, not elsewhere classified",M96
1407b0f4-774d-47f6-a8f4-e78e37777e9b,Pseudarthrosis after fusion or arthrodesis,M960
dffbda34-824e-40bd-8d86-d0154c5fbc0b,"Postlaminectomy syndrome, not elsewhere classified",M961
e543c382-1a8f-45ed-85fb-9866d15bf786,Postradiation kyphosis,M962
d008204d-a503-4ba6-9f0b-41be63677243,Postlaminectomy kyphosis,M963
699a92c5-7751-4b47-b02a-3ae24ac05454,Postsurgical lordosis,M964
201c6671-4720-442e-81ee-17fbfd4f1f72,Postradiation scoliosis,M965
367a71ef-1f8b-44c8-bf01-0f83443bf702,"Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate",M966
080f8ba6-a333-45d6-beb8-8f7c4f5784fa,Other postprocedural musculoskeletal disorders,M968
44ac3ba8-8a48-480f-ae17-d6dff7c613ce,"Postprocedural musculoskeletal disorder, unspecified",M969
d3c7ec5d-5ec4-41a1-aed5-0462e2976b50,"Biomechanical lesions, not elsewhere classified",M99
8ebf3eeb-8ab7-4b76-9e86-67f0240bc4a1,Segmental and somatic dysfunction,M990
02e72b52-0788-40ff-89a4-3f6a7972b2d5,"Segmental and somatic dysfunction, Head region",M9900
5eb0437d-72df-4c76-9f06-93320738923e,"Segmental and somatic dysfunction, Cervical region",M9901
22207f91-7c07-4182-82f7-f7f4937104fe,"Segmental and somatic dysfunction, Thoracic region",M9902
9328108f-ca1a-41d8-bf52-e247acd51e03,"Segmental and somatic dysfunction, Lumbar region",M9903
bd001a24-f66d-4df8-9454-c130542337fb,"Segmental and somatic dysfunction, Sacral region",M9904
2cc5d585-1f62-4dcd-9503-de543db50744,"Segmental and somatic dysfunction, Pelvic region",M9905
61f26056-f2a0-4f33-a71b-c727569e152d,"Segmental and somatic dysfunction, Lower extremity",M9906
bbafcc55-dd1b-45f7-8a30-f7a1f6e5806c,"Segmental and somatic dysfunction, Upper extremity",M9907
9cd12484-7ac4-4eee-8224-17c46fe11af9,"Segmental and somatic dysfunction, Rib cage",M9908
df1506de-c38a-4e74-8d16-bf2d028a691c,"Segmental and somatic dysfunction, Abdomen and other",M9909
254c0e8e-a53f-4264-9089-97e302889583,Subluxation complex (vertebral),M991
fdf13a2c-e12d-42ea-9a39-515b27769ae1,"Subluxation complex (vertebral), Head region",M9910
1f4f0569-83b7-49b7-afbb-03d6f9b97af8,"Subluxation complex (vertebral), Cervical region",M9911
2ca63473-922c-478b-9ad0-f260a9a0edb4,"Subluxation complex (vertebral), Thoracic region",M9912
550969a7-76f7-4232-97ea-3789012f15b6,"Subluxation complex (vertebral), Lumbar region",M9913
971a64d0-8e86-4180-b564-dc20a9a9556c,"Subluxation complex (vertebral), Sacral region",M9914
70035685-7d20-4936-978f-4c7a94ad2d28,"Subluxation complex (vertebral), Pelvic region",M9915
04eaf72b-b1b4-4f17-a568-fb38a80705c7,"Subluxation complex (vertebral), Lower extremity",M9916
c137f7b4-7924-4db2-be0a-6f4eaea36f81,"Subluxation complex (vertebral), Upper extremity",M9917
dc48b7e1-b625-4197-afc2-3c8dc8f4f18c,"Subluxation complex (vertebral), Rib cage",M9918
4696ea0f-b78e-4334-866c-5f4ee4ee4ed4,"Subluxation complex (vertebral), Abdomen and other",M9919
78be59fd-7546-4aa1-8dc0-82ac05a796ce,Subluxation stenosis of neural canal,M992
77ad078e-72f1-4381-b61b-0a86af3c2134,"Subluxation stenosis of neural canal, Head region",M9920
b6348564-2a0b-42c3-a588-3b3b0424d17c,"Subluxation stenosis of neural canal, Cervical region",M9921
987a160e-944e-4559-b3a3-196930e6bd00,"Subluxation stenosis of neural canal, Thoracic region",M9922
00218b94-94da-4657-ba50-527172bf8559,"Subluxation stenosis of neural canal, Lumbar region",M9923
dd4ad4d1-3e18-4562-9440-a5b1d01a80d5,"Subluxation stenosis of neural canal, Sacral region",M9924
1cbdea1c-3ae6-4465-964f-88aeb8438990,"Subluxation stenosis of neural canal, Pelvic region",M9925
1c785443-84f7-47d7-b7b4-8af4876a35ad,"Subluxation stenosis of neural canal, Lower extremity",M9926
1c10f6af-766a-475e-8f33-151f8de6aa60,"Subluxation stenosis of neural canal, Upper extremity",M9927
251f940e-37d5-456f-bf53-15dd1281abf2,"Subluxation stenosis of neural canal, Rib cage",M9928
f4f95003-619e-4a5c-aa08-8b6308ab26e6,"Subluxation stenosis of neural canal, Abdomen and other",M9929
a92849d4-0097-40b5-a7e5-58b70f053ea1,Osseous stenosis of neural canal,M993
241b814f-b6af-462c-b266-fd64b0b409af,"Osseous stenosis of neural canal, Head region",M9930
4d145522-6346-427e-8ee8-ff9cc8dfb994,"Osseous stenosis of neural canal, Cervical region",M9931
b8e76c47-6037-43ab-85e6-67b9b464d49a,"Osseous stenosis of neural canal, Thoracic region",M9932
eca1e8fd-c4cf-4a34-a749-bdd59e255507,"Osseous stenosis of neural canal, Lumbar region",M9933
4dbba0f8-13c0-470e-a81c-e82c4afca55c,"Osseous stenosis of neural canal, Sacral region",M9934
ebc0a135-7959-4d40-a3a7-625883d5450e,"Osseous stenosis of neural canal, Pelvic region",M9935
4b8081b5-d2c1-488e-9e4a-9af803050aeb,"Osseous stenosis of neural canal, Lower extremity",M9936
37362611-0620-46f7-bd64-6bd62b0d806f,"Osseous stenosis of neural canal, Upper extremity",M9937
be4d1bdf-9c56-4e80-a021-210f91b916c1,"Osseous stenosis of neural canal, Rib cage",M9938
e7b09d0b-85e9-44a7-a16f-06105be9a212,"Osseous stenosis of neural canal, Abdomen and other",M9939
79ee1a48-14f4-4f27-91a2-a589749104e9,Connective tissue stenosis of neural canal,M994
6cf09f43-92b1-4f56-8a72-ea5565badeca,"Connective tissue stenosis of neural canal, Head region",M9940
8cb46ff1-4aae-45af-a03e-313f251beb31,"Connective tissue stenosis of neural canal, Cervical region",M9941
39198357-9730-4a7a-95fa-70e548209243,"Connective tissue stenosis of neural canal, Thoracic region",M9942
2494641b-fbd4-49ec-995c-def3d0ecc3ba,"Connective tissue stenosis of neural canal, Lumbar region",M9943
3be3f223-8d1f-4e70-8b24-072c7c3b36d7,"Connective tissue stenosis of neural canal, Sacral region",M9944
19a03d81-e58c-47a5-b0d5-5c00b2f87308,"Connective tissue stenosis of neural canal, Pelvic region",M9945
80512c40-e94d-47d1-94d5-22091c19fadd,"Connective tissue stenosis of neural canal, Lower extremity",M9946
0407ae10-9ec6-46d8-b08e-925f8b31e939,"Connective tissue stenosis of neural canal, Upper extremity",M9947
6a1890dd-a73c-48e6-b7f6-87c7670cfc42,"Connective tissue stenosis of neural canal, Rib cage",M9948
1908c2d2-48d3-4b83-8bcf-bdc1190b0fb4,"Connective tissue stenosis of neural canal, Abdomen and other",M9949
3dea985d-4fd7-4ba3-b9d9-f3e13c00f099,Intervertebral disc stenosis of neural canal,M995
9dd90474-b96b-4c7c-bda7-676a654af465,"Intervertebral disc stenosis of neural canal, Head region",M9950
d27bbeca-4ee2-43dc-b696-2bd7c418b5f8,"Intervertebral disc stenosis of neural canal, Thoracic region",M9951
e5f7c4d9-70ae-4d08-9934-76dc5b896310,"Intervertebral disc stenosis of neural canal, Thoracic region",M9952
8adaafe7-5c6d-4e4b-971e-efd134b648a1,"Intervertebral disc stenosis of neural canal, Lumbar region",M9953
5e125b63-dfe8-4222-99ec-716684e0b806,"Intervertebral disc stenosis of neural canal, Sacral region",M9954
6ff87232-cf33-4639-876c-187d78fc0a51,"Intervertebral disc stenosis of neural canal, Pelvic region",M9955
fcc866e3-55e4-4ab7-b4c3-d6fda5b05ca9,"Intervertebral disc stenosis of neural canal, Lower extremity",M9956
5633ea3a-0a84-4004-8710-4677f684e0ce,"Intervertebral disc stenosis of neural canal, Upper extremity",M9957
654c44ba-b672-4d37-a3af-c6a023cbdffc,"Intervertebral disc stenosis of neural canal, Rib cage",M9958
f3bc9d75-0449-4042-9391-ecf3d0699729,"Intervertebral disc stenosis of neural canal, Abdomen and other",M9959
3959c69d-1a76-4906-8cde-e14c3321af31,Osseous and subluxation stenosis of intervertebral foramina,M996
b527333d-59ca-4a58-b98d-a26828467aca,"Osseous and subluxation stenosis of intervertebral foramina, Head region",M9960
74ed6143-4641-491d-8a81-a65a872a4fab,"Osseous and subluxation stenosis of intervertebral foramina, Cervical region",M9961
5b523b98-b7d5-4adf-af37-4af4176fab98,"Osseous and subluxation stenosis of intervertebral foramina, Thoracic region",M9962
53fcebbe-94f9-4ca6-b146-1cd485b58880,"Osseous and subluxation stenosis of intervertebral foramina, Lumbar region",M9963
612c757c-0f8c-4534-9aac-5968be767fef,"Osseous and subluxation stenosis of intervertebral foramina, Sacral region",M9964
3ac8fda6-569f-48a3-b6e1-f144bdd35251,"Osseous and subluxation stenosis of intervertebral foramina, Pelvic region",M9965
2ec00f58-d3ad-4415-967d-da672de91e12,"Osseous and subluxation stenosis of intervertebral foramina, Lower extremity",M9966
40fad3b1-5196-4941-93c6-55d481c168aa,"Osseous and subluxation stenosis of intervertebral foramina, Upper extremity",M9967
146859ee-5a69-4c94-889a-92af29f3c5a9,"Osseous and subluxation stenosis of intervertebral foramina, Rib cage",M9968
1c0f8ec4-58f9-487b-b400-718511540417,"Osseous and subluxation stenosis of intervertebral foramina, Abdomen and other",M9969
0df94be4-a291-4968-bea8-9dc6ba9f24c1,Connective tissue and disc stenosis of intervertebral foramina,M997
d8a33366-9000-4efa-b6c5-3f355b048b6e,"Connective tissue and disc stenosis of intervertebral foramina, Head region",M9970
2298fe71-8ac9-42fa-9c66-fd44c5a061b4,"Connective tissue and disc stenosis of intervertebral foramina, Cervical region",M9971
353f2612-1d03-45e1-8f0e-b81cc09ca7db,"Connective tissue and disc stenosis of intervertebral foramina, Thoracic region",M9972
d01c7d46-c64d-4d6c-b172-15827c81411d,"Connective tissue and disc stenosis of intervertebral foramina, Lumbar region",M9973
47b1c317-bcbc-4756-b375-5ea81a46c521,"Connective tissue and disc stenosis of intervertebral foramina, Sacral region",M9974
e0bbbe39-b0ea-4ce5-82da-9e8067662385,"Connective tissue and disc stenosis of intervertebral foramina, Pelvic region",M9975
7814c4bc-e8d5-44c4-8912-2bee17218321,"Connective tissue and disc stenosis of intervertebral foramina, Lower extremity",M9976
6ee09cb6-d6c1-4884-88a7-6f50ca4f178b,"Connective tissue and disc stenosis of intervertebral foramina, Upper extremity",M9977
0e0308a4-a5ce-4874-8d7a-0552648432da,"Connective tissue and disc stenosis of intervertebral foramina, Rib cage",M9978
69e108a3-527c-49b2-906f-4d89cc5b2ce7,"Connective tissue and disc stenosis of intervertebral foramina, Abdomen and other",M9979
aeabf661-584d-4805-9de1-41949ae7dbc9,Other biomechanical lesions,M998
8e82a3e7-6d88-4272-8a72-55fb910064e8,"Other biomechanical lesions, Head region",M9980
1565a698-05b6-4d5f-8a48-80d21977e195,"Other biomechanical lesions, Cervical region",M9981
9e887186-bb9c-4ca5-af6a-126ef1bbf959,"Other biomechanical lesions, Thoracic region",M9982
730cf713-3745-4bc3-a47d-93b9edf1f81d,"Other biomechanical lesions, Lumbar region",M9983
2123d093-7a4e-43d7-bca1-b43cb17aebab,"Other biomechanical lesions, Sacral region",M9984
334a1007-81e7-432d-961c-e6bcf6c6a42f,"Other biomechanical lesions, Pelvic region",M9985
b14490fb-d313-4fe0-971f-c83d66abdf21,"Other biomechanical lesions, Lower extremity",M9986
f5d2b652-e23a-4d78-9b12-b7ec6c02a02e,"Other biomechanical lesions, Upper extremity",M9987
ce45a029-0de4-42f7-89c6-7b926ff7b79f,"Other biomechanical lesions, Rib cage",M9988
db245bb5-5f5a-4df5-ade9-febc29d07fd2,"Other biomechanical lesions, Abdomen and other",M9989
aeff6ce1-be5f-4770-af7d-d2bb9a86f915,"Biomechanical lesion, unspecified",M999
8691deef-5a34-4d41-803a-28037bfb9dba,"Biomechanical lesion, unspecified, Head region",M9990
d8ab62e9-c527-4fb4-badc-f6e92a3b71cd,"Biomechanical lesion, unspecified, Cervical region",M9991
78c45aa2-45df-44e3-9e9b-743e24222de3,"Biomechanical lesion, unspecified, Thoracic region",M9992
a3923680-9317-47a7-90cd-8c4d4898b8c5,"Biomechanical lesion, unspecified, Lumbar region",M9993
ca80b183-6f74-42ec-ab07-13df8dfa7c9a,"Biomechanical lesion, unspecified, Sacral region",M9994
6b341ecb-7b84-42ab-b73c-c6d9eab440da,"Biomechanical lesion, unspecified, Pelvic region",M9995
602bb2eb-2dc6-49fb-930b-88885f340310,"Biomechanical lesion, unspecified, Lower extremity",M9996
2f928d2a-7650-473f-861d-4b3ea6aeeea0,"Biomechanical lesion, unspecified, Upper extremity",M9997
4bf68f3d-df31-4bf2-90f0-f2fa69397e36,"Biomechanical lesion, unspecified, Rib cage",M9998
dadd5366-a325-49c5-b3ba-58acf0a4142a,"Biomechanical lesion, unspecified, Abdomen and other",M9999
c79cc821-d5c8-470f-9bef-c2373a6bdce8,Acute nephritic syndrome,N00
77cc9990-4b37-43d9-8523-496d51547116,Acute nephritic syndrome: Minor glomerular abnormality,N000
11a4d023-8086-48c9-b6de-265206260fcf,Acute nephritic syndrome: Focal and segmental glomerular lesions,N001
943e6c46-1409-454d-b206-c5c0d9bcef2a,Acute nephritic syndrome: Diffuse membranous glomerulonephritis,N002
6c802c44-83f2-4604-9c08-52b586846eb6,Acute nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis,N003
11ff84be-765c-4861-9467-00c35a5390bd,Acute nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis,N004
4869fbd6-1a92-4731-a1aa-b093e055a977,Acute nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis,N005
cc26c5aa-34ea-48ca-8de1-508d094447df,Acute nephritic syndrome: Dense deposit disease,N006
30510853-63ec-4c10-95c6-f8e3549aa90d,Acute nephritic syndrome: Diffuse crescentic glomerulonephritis,N007
37f5b961-2aea-4d43-af51-be306bd554db,Acute nephritic syndrome: Other,N008
404ed3b5-267f-4ca7-9cc6-61928f340aad,Acute nephritic syndrome: Unspecified,N009
24321411-41b0-4a92-a91a-ce91b6e08274,Rapidly progressive nephritic syndrome,N01
d3c8b519-7eb5-460d-86a4-530bda0dc376,Rapidly progressive nephritic syndrome: Minor glomerular abnormality,N010
65e0fcfc-955e-40ea-8275-6b395c5e180e,Rapidly progressive nephritic syndrome: Focal and segmental glomerular lesions,N011
0d8f9ad2-3292-4702-a2b5-25f6bfd3feaa,Rapidly progressive nephritic syndrome: Diffuse membranous glomerulonephritis,N012
3f543bb1-1fc9-4f0b-8590-d1762bc9b27d,Rapidly progressive nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis,N013
70c3993c-cac6-42ce-9695-77f3ca219578,Rapidly progressive nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis,N014
7f2302f4-cf63-46cc-81e5-ba0f0a9f2571,Rapidly progressive nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis,N015
fb586685-1900-459f-94ad-1dcf09b82dae,Rapidly progressive nephritic syndrome: Dense deposit disease,N016
4269ce9f-7f6b-47d8-bd6e-909b04903b86,Rapidly progressive nephritic syndrome: Diffuse crescentic glomerulonephritis,N017
2941a86c-20c5-4827-857c-2f58fda573b5,Rapidly progressive nephritic syndrome: Other,N018
0f8d45a5-6de6-454f-a7c2-807c59335a04,Rapidly progressive nephritic syndrome: Unspecified,N019
1cb61ad2-7bbd-46ee-a9c4-6d2d252b3f28,Recurrent and persistent haematuria,N02
09d15e29-a3f8-41df-8e60-593bbb5d86fa,Recurrent and persistent haematuria: Minor glomerular abnormality,N020
fbcf92a4-186f-46c2-a3de-b719b19d409f,Recurrent and persistent haematuria: Focal and segmental glomerular lesions,N021
72fa397f-ecce-435e-9ff7-14e1dd21d5e7,Recurrent and persistent haematuria: Diffuse membranous glomerulonephritis,N022
666089bb-5e16-424e-a80f-d61dd5cc6577,Recurrent and persistent haematuria: Diffuse mesangial proliferative glomerulonephritis,N023
0287d5ba-c66a-48b2-b87c-3a138ca5d04a,Recurrent and persistent haematuria: Diffuse endocapillary proliferative glomerulonephritis,N024
fce126d6-762f-41b5-8d3e-96c0fdbce9d4,Recurrent and persistent haematuria: Diffuse mesangiocapillary glomerulonephritis,N025
57450e3d-c3ea-4d46-a212-be48f324f054,Recurrent and persistent haematuria: Dense deposit disease,N026
fec8e065-bf5a-4144-b239-f852f1e8f931,Recurrent and persistent haematuria: Diffuse crescentic glomerulonephritis,N027
b2ed4a11-c438-4f85-9268-af81d7a8b700,Recurrent and persistent haematuria: Other,N028
c2bc7fef-7ad8-4b82-87c0-7530b03ec3fc,Recurrent and persistent haematuria: Unspecified,N029
30730a5d-c46a-46e3-afd8-712f7059d6c2,Chronic nephritic syndrome,N03
829bcad9-5758-41da-9423-74b1a61fd3cd,Chronic nephritic syndrome: Minor glomerular abnormality,N030
8b655522-9179-4d6c-ab10-2e4c3aac27b6,Chronic nephritic syndrome: Focal and segmental glomerular lesions,N031
a73f1bbd-38cf-487f-82e6-b311ff296bdb,Chronic nephritic syndrome: Diffuse membranous glomerulonephritis,N032
38bea3fd-bb72-406d-af5c-5aad5aa48b7a,Chronic nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis,N033
31140c42-a20c-4fa7-b30e-f836b1a419a3,Chronic nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis,N034
fcac3bd4-3862-4171-9ff4-fb3066cfd6a1,Chronic nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis,N035
f041f80e-211c-48a2-86c2-c9335ee7c978,Chronic nephritic syndrome: Dense deposit disease,N036
fa1a5979-e171-4d46-90ad-cfcf2a418c1b,Chronic nephritic syndrome: Diffuse crescentic glomerulonephritis,N037
82549b11-3f8c-40ed-a056-655e7076ce69,Chronic nephritic syndrome: Other,N038
101821fe-22b9-4c2d-8049-3a850ef5a11e,Chronic nephritic syndrome: Unspecified,N039
0f38e18c-b02f-4451-8d11-960a99dd5619,Nephrotic syndrome,N04
12927183-8262-4c77-ab8f-589accb3beab,Nephrotic syndrome: Minor glomerular abnormality,N040
8a0d3dfc-6780-404f-9c88-70d565cdd829,Nephrotic syndrome: Focal and segmental glomerular lesions,N041
2126ff55-1f38-438f-a08b-3106ab499f60,Nephrotic syndrome: Diffuse membranous glomerulonephritis,N042
cb3eee9e-dabb-497f-9713-2d82614c8209,Nephrotic syndrome: Diffuse mesangial proliferative glomerulonephritis,N043
68d281e4-08d5-4a10-99f0-8d700b1a0d87,Nephrotic syndrome: Diffuse endocapillary proliferative glomerulonephritis,N044
48cda4d0-3526-4b9a-acfb-fc329a65055a,Nephrotic syndrome: Diffuse mesangiocapillary glomerulonephritis,N045
4e4abca8-65b6-43be-8127-c8b58b160443,Nephrotic syndrome: Dense deposit disease,N046
9b107238-0b47-4a2d-a054-bfc3696f35ec,Nephrotic syndrome: Diffuse crescentic glomerulonephritis,N047
83d1ffe7-afac-4086-85e5-2cba81c14c66,Nephrotic syndrome: Other,N048
e6bff258-647f-4cb8-abed-ee434772e4ea,Nephrotic syndrome: Unspecified,N049
456c9b24-7811-4e62-a8d6-b4c5dac8f33c,Unspecified nephritic syndrome,N05
376e7640-03dc-4d3b-9a02-1e2f9a174b56,Unspecified nephritic syndrome: Minor glomerular abnormality,N050
a4d7b606-40fe-47da-a9ed-670fa9178d2a,Unspecified nephritic syndrome: Focal and segmental glomerular lesions,N051
a7c502e6-8269-413d-a862-201d23a11688,Unspecified nephritic syndrome: Diffuse membranous glomerulonephritis,N052
277f9edc-8fda-4707-9c47-c47b16dcb462,Unspecified nephritic syndrome: Diffuse mesangial proliferative glomerulonephritis,N053
55e90114-2df1-45b6-9419-1dc160710b72,Unspecified nephritic syndrome: Diffuse endocapillary proliferative glomerulonephritis,N054
5b82032b-10a6-469e-9b3c-0da7b1eb18fe,Unspecified nephritic syndrome: Diffuse mesangiocapillary glomerulonephritis,N055
35aa4818-d7b2-4c9a-8052-7a3a323f00b2,Unspecified nephritic syndrome: Dense deposit disease,N056
63e6c126-f29d-48a8-88f5-10fab28747ad,Unspecified nephritic syndrome: Diffuse crescentic glomerulonephritis,N057
4cfc820a-fafc-46e9-851b-2b5a6043e36b,Unspecified nephritic syndrome: Other,N058
d08339c2-143b-4bca-a176-24978f764630,Unspecified nephritic syndrome: Unspecified,N059
9add3f23-ef3f-43c5-9288-3e493c991166,Isolated proteinuria with specified morphological lesion,N06
d886e1cb-831c-4949-9d9c-35ceeb68e6c6,Isolated proteinuria with specified morphological lesion: Minor glomerular abnormality,N060
692657ed-fb13-4fe0-8990-97ab70183e6e,Isolated proteinuria with specified morphological lesion: Focal and segmental glomerular lesions,N061
576bcddf-2410-4134-ac05-4a9cc14c3d13,Isolated proteinuria with specified morphological lesion: Diffuse membranous glomerulonephritis,N062
5de82ee3-e2b1-450b-ab49-abe02905ac06,Isolated proteinuria with specified morphological lesion: Diffuse mesangial proliferative glomerulonephritis,N063
b91f03c6-4063-45e4-bd0f-29d003cb85e7,Isolated proteinuria with specified morphological lesion: Diffuse endocapillary proliferative glomerulonephritis,N064
8d9a3198-6378-4d7a-97d9-0a22de5faf85,Isolated proteinuria with specified morphological lesion: Diffuse mesangiocapillary glomerulonephritis,N065
f242ada4-9b74-4ade-9a45-47028b5526be,Isolated proteinuria with specified morphological lesion: Dense deposit disease,N066
fb950b5c-5f9c-4bf8-9d06-6ea2d57d8b47,Isolated proteinuria with specified morphological lesion: Diffuse crescentic glomerulonephritis,N067
88ec8aa1-611b-4220-90f7-1eeef25304c9,Isolated proteinuria with specified morphological lesion: Other,N068
8d5d6bc5-7686-478b-90c3-4ef924fe26c1,Isolated proteinuria with specified morphological lesion: Unspecified,N069
8ccbe691-b28a-4c7b-abe7-04d46cc55dff,"Hereditary nephropathy, not elsewhere classified",N07
43cd6ef7-13ce-48d7-9eff-b67eb1abf62a,"Hereditary nephropathy, not elsewhere classified: Minor glomerular abnormality",N070
ffc01cff-b889-4b4c-beeb-9f719c2606fc,"Hereditary nephropathy, not elsewhere classified: Focal and segmental glomerular lesions",N071
01ef33b2-7d9d-4aca-910a-72ac9a80b713,"Hereditary nephropathy, not elsewhere classified: Diffuse membranous glomerulonephritis",N072
078f8452-c8ce-429b-b19c-065e3daabacc,"Hereditary nephropathy, not elsewhere classified: Diffuse mesangial proliferative glomerulonephritis",N073
28d5ab33-249b-4b3c-a673-0b44b9e1f3d7,"Hereditary nephropathy, not elsewhere classified: Diffuse endocapillary proliferative glomerulonephritis",N074
13b6ad28-abfa-402b-9739-40e2aa3b5322,"Hereditary nephropathy, not elsewhere classified: Diffuse mesangiocapillary glomerulonephritis",N075
ce742610-e33e-422e-be00-c5e0692c9a6b,"Hereditary nephropathy, not elsewhere classified: Dense deposit disease",N076
a6558f15-7920-4db6-bbe6-288b35d68996,"Hereditary nephropathy, not elsewhere classified: Diffuse crescentic glomerulonephritis",N077
ade8086a-2f92-46c6-9ce4-ffa51fd20a56,"Hereditary nephropathy, not elsewhere classified: Other",N078
13162734-0c99-42e3-bb70-8d313d2d26f7,"Hereditary nephropathy, not elsewhere classified: Unspecified",N079
fb22f52a-bf99-44fb-ae27-aa400a91fa80,Glomerular disorders in diseases classified elsewhere,N08
84097151-0294-4f4e-bedc-017606d2725a,Glomerular disorders in infectious and parasitic diseases classified elsewhere,N080
6a7ca41c-4bf4-4689-8471-8b37a03c377d,Glomerular disorders in neoplastic diseases,N081
7be191e2-cf6e-464b-a49d-6c006a390fee,Glomerular disorders in blood diseases and disorders involving the immune mechanism,N082
cc70c805-83aa-4eb7-8ca4-88d55edf6985,Glomerular disorders in diabetes mellitus,N083
70e6be04-d850-4752-8566-16a98b25215a,"Glomerular disorders in other endocrine, nutritional and metabolic diseases",N084
efe0e630-444b-4041-9d74-ab003144703e,Glomerular disorders in systemic connective tissue disorders,N085
47b6168f-7c7e-4a68-ba57-3bfc6ae9fc6e,Glomerular disorders in other diseases classified elsewhere,N088
c14826ac-5f26-4f55-8ee9-71969826a4ee,Acute tubulo-interstitial nephritis,N10
08261304-1386-4c09-b34e-aa6af080f2c0,Chronic tubulo-interstitial nephritis,N11
